  3.0956225E+03 	-3.2844456E+08 	 4.2012431E+08 	 4.7448166E+08 	 2.3977405E+03 	-3.6364940E+03 	-4.0915759E+03 	
  3.1229932E+03 	-3.2837893E+08 	 4.2002478E+08 	 4.7436967E+08 	 2.3977503E+03 	-3.6365067E+03 	-4.0915902E+03 	
  3.1503639E+03 	-3.2831330E+08 	 4.1992524E+08 	 4.7425768E+08 	 2.3977602E+03 	-3.6365193E+03 	-4.0916044E+03 	
  3.1777345E+03 	-3.2824767E+08 	 4.1982571E+08 	 4.7414569E+08 	 2.3977700E+03 	-3.6365319E+03 	-4.0916187E+03 	
  3.2051052E+03 	-3.2818204E+08 	 4.1972618E+08 	 4.7403370E+08 	 2.3977799E+03 	-3.6365445E+03 	-4.0916329E+03 	
  3.2324759E+03 	-3.2811642E+08 	 4.1962664E+08 	 4.7392171E+08 	 2.3977898E+03 	-3.6365571E+03 	-4.0916472E+03 	
  3.2598465E+03 	-3.2805079E+08 	 4.1952711E+08 	 4.7380972E+08 	 2.3977997E+03 	-3.6365698E+03 	-4.0916614E+03 	
  3.2872172E+03 	-3.2798516E+08 	 4.1942757E+08 	 4.7369773E+08 	 2.3978095E+03 	-3.6365824E+03 	-4.0916757E+03 	
  3.3145879E+03 	-3.2791953E+08 	 4.1932803E+08 	 4.7358574E+08 	 2.3978194E+03 	-3.6365950E+03 	-4.0916900E+03 	
  3.3419585E+03 	-3.2785390E+08 	 4.1922850E+08 	 4.7347374E+08 	 2.3978293E+03 	-3.6366077E+03 	-4.0917043E+03 	
  3.3693292E+03 	-3.2778827E+08 	 4.1912896E+08 	 4.7336175E+08 	 2.3978392E+03 	-3.6366204E+03 	-4.0917186E+03 	
  3.3966999E+03 	-3.2772264E+08 	 4.1902943E+08 	 4.7324976E+08 	 2.3978491E+03 	-3.6366330E+03 	-4.0917329E+03 	
  3.4240705E+03 	-3.2765701E+08 	 4.1892989E+08 	 4.7313776E+08 	 2.3978590E+03 	-3.6366457E+03 	-4.0917472E+03 	
  3.4514412E+03 	-3.2759137E+08 	 4.1883035E+08 	 4.7302577E+08 	 2.3978689E+03 	-3.6366584E+03 	-4.0917615E+03 	
  3.4788119E+03 	-3.2752574E+08 	 4.1873081E+08 	 4.7291378E+08 	 2.3978789E+03 	-3.6366710E+03 	-4.0917758E+03 	
  3.5061825E+03 	-3.2746011E+08 	 4.1863127E+08 	 4.7280178E+08 	 2.3978888E+03 	-3.6366837E+03 	-4.0917902E+03 	
  3.5335532E+03 	-3.2739448E+08 	 4.1853174E+08 	 4.7268979E+08 	 2.3978987E+03 	-3.6366964E+03 	-4.0918045E+03 	
  3.5609239E+03 	-3.2732885E+08 	 4.1843220E+08 	 4.7257779E+08 	 2.3979086E+03 	-3.6367091E+03 	-4.0918188E+03 	
  3.5882946E+03 	-3.2726321E+08 	 4.1833266E+08 	 4.7246579E+08 	 2.3979186E+03 	-3.6367218E+03 	-4.0918332E+03 	
  3.6156652E+03 	-3.2719758E+08 	 4.1823312E+08 	 4.7235380E+08 	 2.3979285E+03 	-3.6367345E+03 	-4.0918475E+03 	
  3.6430359E+03 	-3.2713195E+08 	 4.1813358E+08 	 4.7224180E+08 	 2.3979385E+03 	-3.6367472E+03 	-4.0918619E+03 	
  3.6704066E+03 	-3.2706632E+08 	 4.1803404E+08 	 4.7212980E+08 	 2.3979484E+03 	-3.6367600E+03 	-4.0918762E+03 	
  3.6977772E+03 	-3.2700068E+08 	 4.1793450E+08 	 4.7201781E+08 	 2.3979584E+03 	-3.6367727E+03 	-4.0918906E+03 	
  3.7251479E+03 	-3.2693505E+08 	 4.1783496E+08 	 4.7190581E+08 	 2.3979683E+03 	-3.6367854E+03 	-4.0919050E+03 	
  3.7525186E+03 	-3.2686941E+08 	 4.1773541E+08 	 4.7179381E+08 	 2.3979783E+03 	-3.6367981E+03 	-4.0919194E+03 	
  3.7798892E+03 	-3.2680378E+08 	 4.1763587E+08 	 4.7168181E+08 	 2.3979883E+03 	-3.6368109E+03 	-4.0919338E+03 	
  3.8072599E+03 	-3.2673814E+08 	 4.1753633E+08 	 4.7156981E+08 	 2.3979983E+03 	-3.6368236E+03 	-4.0919482E+03 	
  3.8346306E+03 	-3.2667251E+08 	 4.1743679E+08 	 4.7145781E+08 	 2.3980082E+03 	-3.6368364E+03 	-4.0919626E+03 	
  3.8620012E+03 	-3.2660687E+08 	 4.1733724E+08 	 4.7134581E+08 	 2.3980182E+03 	-3.6368491E+03 	-4.0919770E+03 	
  3.8893719E+03 	-3.2654124E+08 	 4.1723770E+08 	 4.7123381E+08 	 2.3980282E+03 	-3.6368619E+03 	-4.0919914E+03 	
  3.9167426E+03 	-3.2647560E+08 	 4.1713816E+08 	 4.7112181E+08 	 2.3980382E+03 	-3.6368747E+03 	-4.0920058E+03 	
  3.9441132E+03 	-3.2640997E+08 	 4.1703861E+08 	 4.7100981E+08 	 2.3980482E+03 	-3.6368875E+03 	-4.0920203E+03 	
  3.9714839E+03 	-3.2634433E+08 	 4.1693907E+08 	 4.7089781E+08 	 2.3980582E+03 	-3.6369002E+03 	-4.0920347E+03 	
  3.9988546E+03 	-3.2627869E+08 	 4.1683953E+08 	 4.7078581E+08 	 2.3980682E+03 	-3.6369130E+03 	-4.0920491E+03 	
  4.0262252E+03 	-3.2621306E+08 	 4.1673998E+08 	 4.7067380E+08 	 2.3980782E+03 	-3.6369258E+03 	-4.0920636E+03 	
  4.0535959E+03 	-3.2614742E+08 	 4.1664044E+08 	 4.7056180E+08 	 2.3980883E+03 	-3.6369386E+03 	-4.0920780E+03 	
  4.0809666E+03 	-3.2608178E+08 	 4.1654089E+08 	 4.7044980E+08 	 2.3980983E+03 	-3.6369514E+03 	-4.0920925E+03 	
  4.1083372E+03 	-3.2601614E+08 	 4.1644134E+08 	 4.7033779E+08 	 2.3981083E+03 	-3.6369642E+03 	-4.0921070E+03 	
  4.1357079E+03 	-3.2595051E+08 	 4.1634180E+08 	 4.7022579E+08 	 2.3981183E+03 	-3.6369771E+03 	-4.0921214E+03 	
  4.1630786E+03 	-3.2588487E+08 	 4.1624225E+08 	 4.7011379E+08 	 2.3981284E+03 	-3.6369899E+03 	-4.0921359E+03 	
  4.1904492E+03 	-3.2581923E+08 	 4.1614270E+08 	 4.7000178E+08 	 2.3981384E+03 	-3.6370027E+03 	-4.0921504E+03 	
  4.2178199E+03 	-3.2575359E+08 	 4.1604316E+08 	 4.6988978E+08 	 2.3981485E+03 	-3.6370155E+03 	-4.0921649E+03 	
  4.2451906E+03 	-3.2568795E+08 	 4.1594361E+08 	 4.6977777E+08 	 2.3981585E+03 	-3.6370284E+03 	-4.0921794E+03 	
  4.2725612E+03 	-3.2562231E+08 	 4.1584406E+08 	 4.6966577E+08 	 2.3981686E+03 	-3.6370412E+03 	-4.0921939E+03 	
  4.2999319E+03 	-3.2555667E+08 	 4.1574451E+08 	 4.6955376E+08 	 2.3981786E+03 	-3.6370541E+03 	-4.0922084E+03 	
  4.3273026E+03 	-3.2549103E+08 	 4.1564496E+08 	 4.6944175E+08 	 2.3981887E+03 	-3.6370669E+03 	-4.0922230E+03 	
  4.3546732E+03 	-3.2542539E+08 	 4.1554541E+08 	 4.6932975E+08 	 2.3981988E+03 	-3.6370798E+03 	-4.0922375E+03 	
  4.3820439E+03 	-3.2535975E+08 	 4.1544586E+08 	 4.6921774E+08 	 2.3982089E+03 	-3.6370927E+03 	-4.0922520E+03 	
  4.4094146E+03 	-3.2529411E+08 	 4.1534631E+08 	 4.6910573E+08 	 2.3982190E+03 	-3.6371055E+03 	-4.0922666E+03 	
  4.4367853E+03 	-3.2522847E+08 	 4.1524676E+08 	 4.6899372E+08 	 2.3982290E+03 	-3.6371184E+03 	-4.0922811E+03 	
  4.4641559E+03 	-3.2516283E+08 	 4.1514721E+08 	 4.6888171E+08 	 2.3982391E+03 	-3.6371313E+03 	-4.0922957E+03 	
  4.4915266E+03 	-3.2509719E+08 	 4.1504766E+08 	 4.6876970E+08 	 2.3982492E+03 	-3.6371442E+03 	-4.0923102E+03 	
  4.5188973E+03 	-3.2503155E+08 	 4.1494811E+08 	 4.6865769E+08 	 2.3982593E+03 	-3.6371571E+03 	-4.0923248E+03 	
  4.5462679E+03 	-3.2496590E+08 	 4.1484856E+08 	 4.6854568E+08 	 2.3982694E+03 	-3.6371700E+03 	-4.0923394E+03 	
  4.5736386E+03 	-3.2490026E+08 	 4.1474901E+08 	 4.6843367E+08 	 2.3982796E+03 	-3.6371829E+03 	-4.0923540E+03 	
  4.6010093E+03 	-3.2483462E+08 	 4.1464946E+08 	 4.6832166E+08 	 2.3982897E+03 	-3.6371958E+03 	-4.0923685E+03 	
  4.6283799E+03 	-3.2476898E+08 	 4.1454990E+08 	 4.6820965E+08 	 2.3982998E+03 	-3.6372088E+03 	-4.0923831E+03 	
  4.6557506E+03 	-3.2470333E+08 	 4.1445035E+08 	 4.6809764E+08 	 2.3983099E+03 	-3.6372217E+03 	-4.0923977E+03 	
  4.6831213E+03 	-3.2463769E+08 	 4.1435080E+08 	 4.6798563E+08 	 2.3983201E+03 	-3.6372346E+03 	-4.0924124E+03 	
  4.7104919E+03 	-3.2457205E+08 	 4.1425124E+08 	 4.6787362E+08 	 2.3983302E+03 	-3.6372476E+03 	-4.0924270E+03 	
  4.7378626E+03 	-3.2450640E+08 	 4.1415169E+08 	 4.6776160E+08 	 2.3983403E+03 	-3.6372605E+03 	-4.0924416E+03 	
  4.7652333E+03 	-3.2444076E+08 	 4.1405213E+08 	 4.6764959E+08 	 2.3983505E+03 	-3.6372735E+03 	-4.0924562E+03 	
  4.7926039E+03 	-3.2437511E+08 	 4.1395258E+08 	 4.6753758E+08 	 2.3983606E+03 	-3.6372864E+03 	-4.0924709E+03 	
  4.8199746E+03 	-3.2430947E+08 	 4.1385302E+08 	 4.6742556E+08 	 2.3983708E+03 	-3.6372994E+03 	-4.0924855E+03 	
  4.8473453E+03 	-3.2424382E+08 	 4.1375347E+08 	 4.6731355E+08 	 2.3983810E+03 	-3.6373124E+03 	-4.0925001E+03 	
  4.8747159E+03 	-3.2417818E+08 	 4.1365391E+08 	 4.6720154E+08 	 2.3983911E+03 	-3.6373253E+03 	-4.0925148E+03 	
